0 1e-06
1000 0.000148
2000 0.000336
3000 0.00036
4000 0.000572
5000 0.000659
6000 0.000785
7000 0.000932
8000 0.00107
9000 0.001318
10000 0.001323
11000 0.001404
12000 0.001571
13000 0.001734
14000 0.001997
15000 0.001997
16000 0.002201
17000 0.002469
18000 0.002384
19000 0.00258
20000 0.002739
21000 0.002947
22000 0.002968
23000 0.003915
24000 0.003746
25000 0.003757
26000 0.004037
27000 0.004636
28000 0.004622
29000 0.004366
30000 0.004188
31000 0.004355
32000 0.005483
33000 0.004804
34000 0.004858
35000 0.005365
36000 0.005394
37000 0.005769
38000 0.005852
39000 0.005531
40000 0.005726
41000 0.005975
42000 0.006072
43000 0.006649
44000 0.00632
45000 0.00649
46000 0.007103
47000 0.00743
48000 0.007117
49000 0.007386
50000 0.007335
