5 2e-06
6 2e-06
7 2e-06
8 2e-06
9 4e-06
10 4e-06
11 7e-06
12 1.3e-05
13 2.1e-05
14 4.3e-05
15 9.9e-05
16 0.000195
17 0.000379
18 0.000633
19 0.001214
20 0.002561
21 0.004954
22 0.009572
23 0.018072
24 0.03694
25 0.071944
26 0.147985
27 0.298517
28 0.572187
29 1.17907
30 2.30213
