0 	  8e-09
1000 	  0.000110994
2000 	  0.000259222
3000 	  0.000524501
4000 	  0.000590245
5000 	  0.000782538
6000 	  0.00113916
7000 	  0.00106541
8000 	  0.00131421
9000 	  0.00143201
10000 	  0.00191565
11000  0.002054
12000  0.002246
13000  0.00211
14000  0.003232
15000  0.002519
16000  0.002666
17000  0.002927
18000  0.003169
19000  0.003584
20000  0.00376
21000  0.005016
22000  0.006996
23000  0.00706
24000  0.006463
25000  0.00659
26000  0.005293
27000  0.005563
28000  0.005582
29000  0.005904
30000  0.006229
31000  0.006717
32000  0.00763
33000  0.007724
34000  0.008043
35000  0.008736
36000  0.007921
37000  0.008069
38000  0.008406
39000  0.009104
40000  0.007935
41000  0.008018
42000  0.008242
43000  0.008443
44000  0.008816
45000  0.009597
46000  0.009355
47000  0.009467
48000  0.009809
49000  0.010093
50000 0.010494
