0 7e-06
10000 0.001428
20000 0.003542
30000 0.004371
40000 0.005763
50000 0.007292
60000 0.008937
70000 0.010569
80000 0.012138
90000 0.013792
100000 0.016478
110000 0.016817
120000 0.018674
130000 0.02131
140000 0.024204
150000 0.025408
160000 0.026318
170000 0.029023
180000 0.031048
190000 0.032921
200000 0.034278
210000 0.034846
220000 0.036667
230000 0.03925
240000 0.039677
250000 0.042548
260000 0.043583
270000 0.04599
280000 0.047861
290000 0.049079
300000 0.050484
310000 0.052612
320000 0.053411
330000 0.054981
340000 0.056942
350000 0.058158
360000 0.061641
370000 0.061663
380000 0.06467
390000 0.066154
400000 0.06897
410000 0.069857
420000 0.072537
430000 0.073106
440000 0.07419
450000 0.076507
460000 0.078765
470000 0.079531
480000 0.080645
490000 0.083564
500000 0.084764
510000 0.086557
520000 0.088941
530000 0.089715
540000 0.091855
550000 0.095716
560000 0.096521
570000 0.098549
580000 0.1
590000 0.103767
600000 0.103199
610000 0.105187
620000 0.107529
630000 0.108008
640000 0.110785
650000 0.111982
660000 0.114506
670000 0.114538
680000 0.12191
690000 0.119615
700000 0.122941
710000 0.125399
720000 0.127573
730000 0.133791
740000 0.142072
750000 0.132122
760000 0.134556
